datetime,season,weather,temp,humidity,windspeed,casual,registered,count
2011-09-15 11:00:00,1,3,21.85,61.8,16.16,49,190,239
2011-09-15 12:00:00,4,1,21.38,61.38,24.4,27,1,28
2011-09-15 13:00:00,3,1,33.73,36.65,34.44,2,141,143
2011-09-15 14:00:00,1,1,27.43,82.14,17.34,0,112,112
2011-09-15 15:00:00,2,2,30.5,43.91,20.71,2,99,101
2011-09-15 16:00:00,4,3,15.62,66.43,28.14,29,103,132
2011-09-15 17:00:00,1,4,21.63,41.72,14.7,18,111,129
2011-09-15 18:00:00,1,1,23.46,54.01,10.45,32,34,66
2011-09-15 19:00:00,2,2,14.65,36.6,7.02,7,148,155
2011-09-15 20:00:00,2,4,22.11,70.64,17.63,18,144,162
2011-09-15 21:00:00,4,1,12.1,54.05,2.42,35,81,116
2011-09-15 22:00:00,4,4,9.3,21.29,29.17,47,31,78
2011-09-15 23:00:00,2,2,16.22,22.25,8.8,36,150,186
2011-09-16 00:00:00,4,4,27.18,57.69,18.87,4,133,137
2011-09-16 01:00:00,2,1,32.49,34.66,13.46,33,28,61
2011-09-16 02:00:00,1,4,18.73,66.8,31.52,37,62,99
2011-09-16 03:00:00,2,4,24.28,52.66,42.52,26,197,223
2011-09-16 04:00:00,2,1,8.09,72.35,31.67,38,124,162
2011-09-16 05:00:00,3,2,32.13,96.19,27.13,46,95,141
2011-09-16 06:00:00,2,2,22.06,62.3,33.45,41,80,121
2011-09-16 07:00:00,2,4,28.41,82.99,1.5,41,131,172
2011-09-16 08:00:00,3,3,28.83,80.24,6.14,23,57,80
2011-09-16 09:00:00,4,4,12.69,93.74,4.75,47,158,205
2011-09-16 10:00:00,3,3,20.88,37.12,4.91,30,149,179
2011-09-16 11:00:00,1,4,33.81,86.19,13.02,21,154,175
2011-09-16 12:00:00,3,2,7.69,92.44,26.6,22,117,139
2011-09-16 13:00:00,1,4,25.49,51.42,5.73,40,84,124
2011-09-16 14:00:00,4,4,33.87,45.11,46.76,23,83,106
2011-09-16 15:00:00,3,3,14.02,96.16,42.71,39,86,125
2011-09-16 16:00:00,3,2,30.84,70.21,48.58,31,15,46
2011-09-16 17:00:00,4,3,33.01,50.45,2.13,32,5,37
2011-09-16 18:00:00,1,4,27.41,83.35,42.57,27,6,33
2011-09-16 19:00:00,3,1,11.94,44.36,40.19,16,13,29
2011-09-16 20:00:00,1,4,15.02,34.11,45.11,25,2,27
2011-09-16 21:00:00,3,4,6.07,63.52,26.4,17,48,65
2011-09-16 22:00:00,2,3,29.94,65.3,39.39,14,35,49
2011-09-16 23:00:00,3,1,30.49,86.06,2.56,37,28,65
2011-09-17 00:00:00,4,1,23.98,56.56,3.79,21,131,152
2011-09-17 01:00:00,4,3,15.58,85.17,5.93,48,167,215
2011-09-17 02:00:00,1,2,7.3,44.91,45.74,17,168,185
2011-09-17 03:00:00,3,1,27.59,66.03,3.06,20,149,169
2011-09-17 04:00:00,1,1,26.8,36.68,5.01,18,131,149
2011-09-17 05:00:00,1,3,32.38,50.84,46.52,1,120,121
2011-09-17 06:00:00,2,2,26.92,88.6,5.37,29,22,51
2011-09-17 07:00:00,2,2,29.86,37.28,43.49,24,101,125
2011-09-17 08:00:00,4,4,27.38,84.82,39.46,25,131,156
2011-09-17 09:00:00,1,4,23.92,42.63,2.01,38,195,233
2011-09-17 10:00:00,4,3,17.81,22.76,1.09,16,17,33
2011-09-17 11:00:00,3,2,32.06,28.79,26.72,46,0,46
2011-09-17 12:00:00,1,3,24.53,79.67,49.86,15,31,46
2011-09-17 13:00:00,1,4,16.95,40.97,43.94,26,148,174
2011-09-17 14:00:00,3,3,7.5,72.33,15.5,48,165,213
2011-09-17 15:00:00,3,3,13.72,75.94,19.32,2,153,155
2011-09-17 16:00:00,4,1,21.31,47.61,19.4,41,40,81
2011-09-17 17:00:00,4,1,13.27,57.99,36.71,37,176,213
2011-09-17 18:00:00,3,1,11.64,52.3,17.06,28,84,112
2011-09-17 19:00:00,4,4,20.82,95.79,7.39,1,92,93
2011-09-17 20:00:00,3,3,10.09,45.6,37.36,42,116,158
2011-09-17 21:00:00,1,1,29.01,34.67,22.9,39,168,207
2011-09-17 22:00:00,1,1,19.53,49.25,3.84,13,95,108
2011-09-17 23:00:00,2,1,22.22,73.56,39.5,11,58,69
2011-09-18 00:00:00,1,4,9.42,75.79,29.27,23,131,154
2011-09-18 01:00:00,3,4,14.74,93.92,24.47,27,140,167
2011-09-18 02:00:00,4,3,17.3,90.54,33.67,38,60,98
2011-09-18 03:00:00,2,3,29.25,43.07,25.27,17,50,67
2011-09-18 04:00:00,4,3,28.1,56.41,32.42,24,162,186
2011-09-18 05:00:00,3,1,11.69,79.78,43.37,36,90,126
2011-09-18 06:00:00,1,2,23.49,93.32,30.68,5,64,69
2011-09-18 07:00:00,2,4,12.3,46.97,32.98,44,48,92
2011-09-18 08:00:00,3,1,34.65,55.56,30.69,29,176,205
2011-09-18 09:00:00,2,1,33.56,91.96,26.56,30,102,132
2011-09-18 10:00:00,2,3,21.9,48.68,8.6,33,141,174
2011-09-18 11:00:00,1,3,25.97,58.44,16.78,18,164,182
2011-09-18 12:00:00,3,1,29.04,92.36,34.66,27,29,56
2011-09-18 13:00:00,4,4,26.63,84.18,21.27,7,141,148
2011-09-18 14:00:00,2,4,25.99,39.47,20.31,10,91,101
2011-09-18 15:00:00,2,1,33.76,45.98,37.96,15,154,169
2011-09-18 16:00:00,4,2,22.89,48.24,0.28,25,61,86
2011-09-18 17:00:00,3,2,24.09,93.02,33.95,0,2,2
2011-09-18 18:00:00,2,4,30.48,99.91,24.46,30,197,227
2011-09-18 19:00:00,2,3,25.1,81.92,18.84,26,38,64
2011-09-18 20:00:00,2,2,26.99,58.75,17.03,47,18,65
2011-09-18 21:00:00,3,2,12.03,20.81,8.64,43,104,147
2011-09-18 22:00:00,3,3,16.14,75.8,16.71,48,97,145
2011-09-18 23:00:00,4,2,9.42,51.15,19.57,8,127,135
2011-09-19 00:00:00,3,1,20.17,70.64,21.87,25,166,191
2011-09-19 01:00:00,3,2,18.67,68.54,33.62,5,9,14
2011-09-19 02:00:00,1,3,34.91,58.47,22.68,6,174,180
2011-09-19 03:00:00,4,1,23.34,95.55,39.81,12,127,139
2011-09-19 04:00:00,2,2,28.59,21.85,31.99,48,88,136
2011-09-19 05:00:00,3,4,15.02,76.97,9.48,9,150,159
2011-09-19 06:00:00,2,1,29.95,52.79,13.86,42,58,100
2011-09-19 07:00:00,2,1,23.45,77.1,3.96,45,82,127
2011-09-19 08:00:00,1,4,25.91,74.02,47.29,48,101,149
2011-09-19 09:00:00,3,4,13.83,20.82,44.33,30,147,177
2011-09-19 10:00:00,4,2,21.46,42.83,4.24,47,172,219
2011-09-19 11:00:00,3,2,24.02,35.13,28.7,36,43,79
2011-09-19 12:00:00,2,3,22.67,33.36,48.02,17,17,34
2011-09-19 13:00:00,4,3,32.46,78.28,37.36,10,47,57
2011-09-19 14:00:00,3,1,31.95,39.16,24.59,9,74,83
2011-09-19 15:00:00,2,4,34.13,57.98,12.06,27,0,27
2011-09-19 16:00:00,2,4,25.02,39.76,13.95,20,159,179
2011-09-19 17:00:00,1,3,34.16,66.42,36.81,24,96,120
2011-09-19 18:00:00,1,1,29.97,77.65,39.03,5,191,196
2011-09-19 19:00:00,1,1,13.12,46.49,26.43,41,6,47
2011-09-19 20:00:00,2,3,17.82,68.24,6.05,10,94,104
2011-09-19 21:00:00,3,3,12.15,85.99,46.69,32,89,121
2011-09-19 22:00:00,1,3,5.13,27.54,42.24,4,198,202
2011-09-19 23:00:00,3,2,10.64,76.85,7.03,33,99,132
2011-09-20 00:00:00,1,1,5.12,45.85,2.84,31,173,204
2011-09-20 01:00:00,4,1,26.6,29.81,26.79,42,151,193
2011-09-20 02:00:00,4,1,17.77,63.65,14.21,45,68,113
2011-09-20 03:00:00,1,3,14.38,38.1,14.16,23,107,130
2011-09-20 04:00:00,2,3,27.85,85.71,4.36,12,163,175
2011-09-20 05:00:00,1,3,29.97,23.43,47.67,42,194,236
2011-09-20 06:00:00,1,3,34.26,27.89,41.51,5,49,54
2011-09-20 07:00:00,2,4,24.26,61.68,5.69,33,186,219
2011-09-20 08:00:00,4,3,18.85,67.12,43.83,24,185,209
2011-09-20 09:00:00,3,2,14.16,78.39,34.15,40,45,85
2011-09-20 10:00:00,1,4,11.67,40.74,16.27,22,197,219
2011-09-20 11:00:00,2,4,11.39,87.34,43.56,49,22,71
2011-09-20 12:00:00,1,3,17.28,96.25,29.9,45,11,56
2011-09-20 13:00:00,2,1,34.75,59.92,42.43,12,155,167
2011-09-20 14:00:00,3,3,5.03,80.84,23.46,27,185,212
2011-09-20 15:00:00,3,1,10.92,61.99,25.03,43,60,103
2011-09-20 16:00:00,4,3,10.65,25.56,14.55,43,182,225
2011-09-20 17:00:00,2,3,26.51,46.09,19.38,12,33,45
2011-09-20 18:00:00,2,1,15.57,27.0,28.39,6,93,99
2011-09-20 19:00:00,4,1,18.72,99.11,47.35,47,100,147
2011-09-20 20:00:00,4,1,9.46,38.32,30.01,16,17,33
2011-09-20 21:00:00,2,1,17.15,70.87,7.37,8,119,127
2011-09-20 22:00:00,4,2,8.1,42.75,0.35,13,162,175
2011-09-20 23:00:00,3,1,20.99,72.26,42.55,29,175,204
2011-09-21 00:00:00,1,3,7.94,36.83,18.22,40,36,76
2011-09-21 01:00:00,3,3,28.72,82.82,15.75,37,40,77
2011-09-21 02:00:00,4,2,22.0,28.86,40.04,29,133,162
2011-09-21 03:00:00,2,1,26.72,91.61,47.27,32,127,159
2011-09-21 04:00:00,2,3,17.56,87.23,37.4,24,85,109
2011-09-21 05:00:00,3,2,16.44,74.3,8.69,30,90,120
2011-09-21 06:00:00,2,3,7.95,25.39,19.57,22,38,60
2011-09-21 07:00:00,4,2,20.72,36.69,37.97,26,3,29
2011-09-21 08:00:00,3,2,20.44,88.75,45.35,32,143,175
2011-09-21 09:00:00,2,4,19.04,29.76,49.93,46,51,97
2011-09-21 10:00:00,1,4,27.22,32.47,25.58,48,112,160
2011-09-21 11:00:00,1,1,29.98,63.52,41.13,19,18,37
2011-09-21 12:00:00,4,4,27.52,41.93,2.33,27,91,118
2011-09-21 13:00:00,2,2,9.32,37.77,14.29,7,120,127
2011-09-21 14:00:00,4,3,23.66,66.07,18.58,21,16,37
2011-09-21 15:00:00,3,3,7.41,49.81,48.78,34,172,206
2011-09-21 16:00:00,1,1,25.84,31.24,0.17,30,129,159
2011-09-21 17:00:00,3,4,16.46,62.79,15.4,43,129,172
2011-09-21 18:00:00,2,1,8.97,50.96,46.52,23,87,110
2011-09-21 19:00:00,4,2,30.86,78.76,15.33,14,54,68
2011-09-21 20:00:00,4,4,23.42,28.22,11.25,49,90,139
2011-09-21 21:00:00,4,1,15.64,69.65,36.5,44,3,47
2011-09-21 22:00:00,3,3,5.92,54.92,37.27,30,122,152
2011-09-21 23:00:00,1,3,21.12,52.48,23.61,4,99,103
2011-09-22 00:00:00,3,1,32.7,38.58,47.35,21,139,160
2011-09-22 01:00:00,3,1,22.89,22.43,10.14,16,181,197
2011-09-22 02:00:00,2,1,34.15,87.82,45.67,27,59,86
2011-09-22 03:00:00,2,2,9.09,46.11,37.78,2,28,30
2011-09-22 04:00:00,2,2,22.05,74.49,18.41,18,188,206
2011-09-22 05:00:00,1,3,28.94,95.81,40.35,37,45,82
2011-09-22 06:00:00,1,2,20.77,65.2,6.66,26,96,122
2011-09-22 07:00:00,2,2,7.73,51.77,6.55,16,48,64
2011-09-22 08:00:00,2,4,22.49,41.46,46.5,31,119,150
2011-09-22 09:00:00,1,2,23.35,94.72,4.74,36,145,181
2011-09-22 10:00:00,4,4,26.86,74.57,0.2,20,75,95
2011-09-22 11:00:00,1,2,27.84,73.22,19.45,36,73,109
2011-09-22 12:00:00,1,3,28.12,54.09,5.19,10,151,161
2011-09-22 13:00:00,1,1,24.9,87.6,43.15,0,16,16
2011-09-22 14:00:00,2,3,11.47,77.09,46.13,29,106,135
2011-09-22 15:00:00,4,2,17.13,42.65,24.12,25,95,120
2011-09-22 16:00:00,1,1,28.28,67.97,21.27,44,183,227
2011-09-22 17:00:00,2,1,33.6,54.42,26.95,48,88,136
2011-09-22 18:00:00,3,1,7.37,20.53,11.31,42,51,93
2011-09-22 19:00:00,3,4,21.07,84.61,14.9,49,70,119
2011-09-22 20:00:00,1,3,14.38,29.83,5.05,35,19,54
2011-09-22 21:00:00,3,4,11.76,60.8,22.32,25,156,181
2011-09-22 22:00:00,4,1,20.17,46.9,30.58,41,82,123
2011-09-22 23:00:00,3,3,23.18,47.37,46.51,26,177,203
2011-09-23 00:00:00,3,3,5.29,58.19,36.95,25,118,143
2011-09-23 01:00:00,4,2,28.41,99.76,36.15,42,117,159
2011-09-23 02:00:00,1,4,29.6,52.67,15.4,17,142,159
2011-09-23 03:00:00,1,4,33.97,34.59,44.41,32,158,190
2011-09-23 04:00:00,4,2,10.42,69.09,47.35,35,12,47
2011-09-23 05:00:00,4,4,22.84,38.9,46.61,36,55,91
2011-09-23 06:00:00,4,1,17.8,28.44,1.94,33,18,51
2011-09-23 07:00:00,3,1,15.04,24.01,30.22,25,69,94
2011-09-23 08:00:00,4,4,21.97,21.83,32.16,21,155,176
2011-09-23 09:00:00,2,2,28.47,54.49,14.75,23,149,172
2011-09-23 10:00:00,3,3,5.69,54.14,49.62,11,155,166
2011-09-23 11:00:00,1,4,34.08,34.84,14.56,10,79,89
2011-09-23 12:00:00,1,3,29.3,82.72,10.83,20,113,133
2011-09-23 13:00:00,1,2,27.53,30.34,24.21,15,32,47
2011-09-23 14:00:00,3,3,27.81,93.23,16.16,35,113,148
2011-09-23 15:00:00,2,2,16.67,67.01,46.2,6,172,178
2011-09-23 16:00:00,4,2,27.55,22.21,22.0,27,175,202
2011-09-23 17:00:00,4,1,16.6,97.04,20.51,23,114,137
2011-09-23 18:00:00,1,1,31.96,44.64,31.29,12,62,74
2011-09-23 19:00:00,1,2,10.32,56.0,4.06,13,25,38
2011-09-23 20:00:00,3,4,13.77,42.74,37.84,42,86,128
2011-09-23 21:00:00,2,1,21.54,78.27,38.42,30,0,30
2011-09-23 22:00:00,4,2,14.58,58.85,23.7,7,189,196
2011-09-23 23:00:00,3,3,17.73,30.59,47.78,0,92,92
2011-09-24 00:00:00,4,3,19.77,28.34,28.97,39,199,238
2011-09-24 01:00:00,1,4,30.69,78.03,34.76,16,105,121
2011-09-24 02:00:00,4,3,20.7,38.97,46.22,40,130,170
2011-09-24 03:00:00,2,3,15.87,31.02,33.32,12,83,95
2011-09-24 04:00:00,2,2,12.43,59.95,21.59,46,106,152
2011-09-24 05:00:00,1,3,17.26,84.22,1.24,26,115,141
2011-09-24 06:00:00,2,3,20.47,42.3,36.41,12,4,16
2011-09-24 07:00:00,2,3,27.38,42.11,48.24,39,172,211
2011-09-24 08:00:00,3,3,8.63,86.71,23.51,26,11,37
2011-09-24 09:00:00,4,2,11.65,31.83,16.99,31,47,78
2011-09-24 10:00:00,1,3,16.39,69.34,25.96,11,13,24
2011-09-24 11:00:00,1,4,15.81,96.4,36.42,42,52,94
2011-09-24 12:00:00,1,1,16.75,87.3,0.03,12,44,56
2011-09-24 13:00:00,1,4,28.81,24.95,44.36,15,159,174
2011-09-24 14:00:00,1,1,14.72,45.59,44.32,33,157,190
2011-09-24 15:00:00,2,4,20.06,31.39,27.06,5,11,16
2011-09-24 16:00:00,3,1,23.72,95.94,6.12,47,99,146
2011-09-24 17:00:00,1,1,11.97,98.88,33.59,17,82,99
2011-09-24 18:00:00,3,1,26.56,38.8,6.89,16,43,59
2011-09-24 19:00:00,3,1,21.41,73.58,25.38,46,152,198
2011-09-24 20:00:00,2,2,18.4,87.33,4.68,38,169,207
2011-09-24 21:00:00,1,4,29.29,38.69,29.45,13,20,33
2011-09-24 22:00:00,2,1,12.3,35.01,15.9,6,188,194
2011-09-24 23:00:00,1,4,31.5,20.9,41.55,5,65,70
2011-09-25 00:00:00,2,3,21.83,52.96,40.0,11,100,111
2011-09-25 01:00:00,3,1,23.28,91.95,49.92,33,20,53
2011-09-25 02:00:00,1,4,31.25,92.24,12.88,0,25,25
2011-09-25 03:00:00,4,2,29.53,30.22,3.09,49,159,208
2011-09-25 04:00:00,3,4,23.05,36.35,22.15,28,16,44
2011-09-25 05:00:00,4,1,27.6,52.64,4.17,27,3,30
2011-09-25 06:00:00,3,3,18.0,82.45,8.92,4,38,42
2011-09-25 07:00:00,2,4,21.42,68.95,29.87,20,14,34
2011-09-25 08:00:00,1,3,6.86,61.11,29.61,38,32,70
2011-09-25 09:00:00,3,2,7.7,67.35,2.17,46,188,234
2011-09-25 10:00:00,2,4,29.88,27.7,22.15,37,141,178
2011-09-25 11:00:00,1,4,6.79,58.21,26.51,33,89,122
2011-09-25 12:00:00,1,2,10.08,99.37,13.4,20,46,66
2011-09-25 13:00:00,3,2,28.87,27.08,43.6,23,129,152
2011-09-25 14:00:00,1,2,5.03,61.54,8.05,48,89,137
2011-09-25 15:00:00,3,1,13.47,43.65,12.7,12,65,77
2011-09-25 16:00:00,1,1,22.52,63.19,7.85,44,175,219
2011-09-25 17:00:00,4,4,22.86,65.91,5.83,45,191,236
2011-09-25 18:00:00,2,4,28.31,66.2,43.95,22,193,215
2011-09-25 19:00:00,4,4,20.18,88.18,13.89,31,175,206
2011-09-25 20:00:00,3,3,20.28,51.18,36.13,7,80,87
2011-09-25 21:00:00,4,2,26.76,61.31,21.4,46,17,63
2011-09-25 22:00:00,3,4,19.96,20.87,31.79,10,178,188
2011-09-25 23:00:00,1,2,23.25,83.16,46.41,12,131,143
2011-09-26 00:00:00,1,1,31.93,40.76,42.23,19,80,99
2011-09-26 01:00:00,3,2,17.04,85.32,3.45,0,160,160
2011-09-26 02:00:00,4,3,16.55,41.25,42.26,1,150,151
2011-09-26 03:00:00,1,3,5.11,20.86,22.59,10,180,190
2011-09-26 04:00:00,2,2,23.4,32.39,17.51,45,12,57
2011-09-26 05:00:00,1,3,5.89,98.85,33.62,29,70,99
2011-09-26 06:00:00,2,3,20.12,45.58,47.51,4,57,61
2011-09-26 07:00:00,4,1,29.13,28.71,4.71,6,190,196
2011-09-26 08:00:00,2,4,21.5,29.5,38.4,23,64,87
2011-09-26 09:00:00,2,3,13.09,44.83,10.18,30,103,133
2011-09-26 10:00:00,2,4,28.59,23.01,19.01,47,41,88
2011-09-26 11:00:00,2,2,13.09,60.92,43.69,29,94,123
2011-09-26 12:00:00,1,2,26.99,37.1,27.29,42,99,141
2011-09-26 13:00:00,2,3,23.31,61.54,3.37,14,88,102
2011-09-26 14:00:00,1,2,10.1,31.26,25.4,35,108,143
2011-09-26 15:00:00,2,1,32.15,54.39,39.48,9,113,122
2011-09-26 16:00:00,3,3,11.02,67.83,26.44,0,39,39
2011-09-26 17:00:00,4,3,34.69,24.96,8.34,6,93,99
2011-09-26 18:00:00,2,3,5.22,51.9,22.25,43,101,144
2011-09-26 19:00:00,3,2,12.9,44.2,46.22,25,20,45
2011-09-26 20:00:00,2,2,11.0,39.23,32.91,42,82,124
2011-09-26 21:00:00,2,3,5.42,68.36,36.49,42,160,202
2011-09-26 22:00:00,2,4,26.97,67.08,39.3,48,110,158
2011-09-26 23:00:00,3,2,25.8,70.46,4.53,29,197,226
2011-09-27 00:00:00,4,2,28.77,32.71,29.08,0,41,41
2011-09-27 01:00:00,3,3,12.7,42.86,18.8,14,36,50
2011-09-27 02:00:00,4,4,18.33,36.77,6.96,19,199,218
2011-09-27 03:00:00,2,3,24.77,63.24,10.14,21,128,149
2011-09-27 04:00:00,1,2,18.19,56.89,39.06,24,76,100
2011-09-27 05:00:00,2,3,25.92,46.42,8.07,49,153,202
2011-09-27 06:00:00,4,3,24.02,82.88,15.62,35,112,147
2011-09-27 07:00:00,3,3,8.44,27.52,14.24,36,38,74
2011-09-27 08:00:00,2,4,28.43,97.99,2.43,45,46,91
2011-09-27 09:00:00,3,3,26.62,29.32,23.11,44,55,99
2011-09-27 10:00:00,3,2,24.68,81.85,38.3,26,109,135
2011-09-27 11:00:00,3,3,9.65,49.46,1.11,18,185,203
2011-09-27 12:00:00,2,4,13.04,89.22,5.63,18,155,173
2011-09-27 13:00:00,3,1,16.8,25.93,36.01,15,184,199
2011-09-27 14:00:00,3,4,13.4,49.98,29.68,20,70,90
2011-09-27 15:00:00,2,3,11.83,46.84,35.76,32,109,141
2011-09-27 16:00:00,3,1,29.16,99.45,11.51,41,199,240
2011-09-27 17:00:00,2,3,24.15,98.84,40.19,30,172,202
2011-09-27 18:00:00,4,4,21.96,35.18,23.99,33,64,97
2011-09-27 19:00:00,4,1,11.78,70.4,30.52,14,3,17
2011-09-27 20:00:00,4,1,32.54,62.84,4.61,35,188,223
2011-09-27 21:00:00,3,3,10.74,32.35,10.25,25,60,85
2011-09-27 22:00:00,1,3,28.85,33.42,38.67,29,170,199
2011-09-27 23:00:00,1,4,34.0,99.14,11.2,30,104,134
2011-09-28 00:00:00,3,3,26.81,56.22,4.63,24,146,170
2011-09-28 01:00:00,1,1,34.79,30.06,29.86,3,85,88
2011-09-28 02:00:00,2,2,24.53,37.18,27.4,11,99,110
2011-09-28 03:00:00,1,2,11.52,41.47,30.39,18,128,146
2011-09-28 04:00:00,3,4,11.11,60.87,30.92,8,146,154
2011-09-28 05:00:00,3,3,14.74,46.84,25.01,24,50,74
2011-09-28 06:00:00,2,4,5.21,56.4,24.69,47,63,110
2011-09-28 07:00:00,4,2,25.45,33.32,46.21,46,62,108
2011-09-28 08:00:00,3,2,13.06,46.14,26.69,40,28,68
2011-09-28 09:00:00,2,3,29.46,25.63,30.87,49,146,195
2011-09-28 10:00:00,1,1,15.78,91.18,13.35,6,42,48
2011-09-28 11:00:00,1,3,19.4,35.9,43.55,26,69,95
2011-09-28 12:00:00,2,2,33.97,80.55,1.22,47,38,85
2011-09-28 13:00:00,2,1,12.27,47.96,27.86,46,22,68
2011-09-28 14:00:00,3,4,26.64,57.95,19.19,42,0,42
2011-09-28 15:00:00,1,2,27.65,43.3,30.2,5,60,65
2011-09-28 16:00:00,2,4,11.63,75.72,18.01,34,24,58
2011-09-28 17:00:00,1,1,20.03,87.56,35.88,31,131,162
2011-09-28 18:00:00,2,4,15.51,42.9,1.02,13,108,121
2011-09-28 19:00:00,1,2,28.16,39.38,20.29,5,107,112
2011-09-28 20:00:00,4,3,23.67,74.52,41.56,48,0,48
2011-09-28 21:00:00,3,4,19.28,35.61,12.51,17,39,56
2011-09-28 22:00:00,1,2,28.38,71.19,2.64,30,20,50
2011-09-28 23:00:00,4,2,12.05,27.55,24.83,15,170,185
2011-09-29 00:00:00,1,1,27.61,69.61,48.83,2,137,139
2011-09-29 01:00:00,1,2,30.96,61.07,3.21,30,65,95
2011-09-29 02:00:00,4,3,31.36,29.11,3.5,37,16,53
2011-09-29 03:00:00,1,3,28.51,71.93,29.76,16,123,139
2011-09-29 04:00:00,1,4,17.24,55.72,12.5,4,140,144
2011-09-29 05:00:00,3,4,34.45,37.37,20.51,15,90,105
2011-09-29 06:00:00,4,4,16.39,48.27,41.53,16,112,128
2011-09-29 07:00:00,4,4,24.16,59.37,9.94,30,125,155
2011-09-29 08:00:00,2,3,9.83,27.32,35.96,15,9,24
2011-09-29 09:00:00,1,1,34.41,96.61,25.22,20,179,199
2011-09-29 10:00:00,3,4,26.12,73.24,45.25,40,137,177
2011-09-29 11:00:00,1,1,27.6,28.2,48.65,38,46,84
2011-09-29 12:00:00,1,2,6.97,85.83,24.25,36,8,44
2011-09-29 13:00:00,2,2,27.9,45.8,29.23,40,45,85
2011-09-29 14:00:00,1,4,28.24,67.74,37.29,9,116,125
2011-09-29 15:00:00,3,2,25.15,42.17,15.93,31,102,133
2011-09-29 16:00:00,3,1,13.76,78.67,11.34,24,123,147
2011-09-29 17:00:00,2,1,19.69,77.84,48.23,32,67,99
2011-09-29 18:00:00,1,2,8.31,64.16,21.63,38,108,146
2011-09-29 19:00:00,3,4,19.15,39.27,0.08,36,181,217
2011-09-29 20:00:00,1,1,12.31,40.3,41.89,37,67,104
2011-09-29 21:00:00,1,1,15.47,50.63,29.98,37,131,168
2011-09-29 22:00:00,1,3,9.88,31.6,8.43,27,104,131
2011-09-29 23:00:00,2,4,11.9,47.01,1.51,14,128,142
2011-09-30 00:00:00,1,3,7.3,74.75,14.57,7,58,65
2011-09-30 01:00:00,3,2,32.6,86.47,46.39,0,152,152
2011-09-30 02:00:00,1,2,20.91,46.61,46.67,9,136,145
2011-09-30 03:00:00,3,3,16.9,38.69,15.55,34,24,58
2011-09-30 04:00:00,1,4,21.05,86.61,41.8,47,81,128
2011-09-30 05:00:00,3,1,23.85,91.26,22.09,32,198,230
2011-09-30 06:00:00,3,2,32.66,52.8,32.72,15,153,168
2011-09-30 07:00:00,1,4,10.36,22.15,16.72,13,55,68
2011-09-30 08:00:00,1,4,13.87,75.6,25.8,4,48,52
2011-09-30 09:00:00,3,2,34.27,82.72,14.69,15,64,79
2011-09-30 10:00:00,4,2,16.14,21.44,3.06,20,188,208
2011-09-30 11:00:00,2,4,5.68,67.6,6.97,10,8,18
2011-09-30 12:00:00,4,1,9.43,67.07,14.53,49,137,186
2011-09-30 13:00:00,4,3,5.79,50.3,48.81,6,111,117
2011-09-30 14:00:00,1,2,34.7,79.98,48.28,7,138,145
2011-09-30 15:00:00,2,3,13.37,54.25,41.38,16,95,111
2011-09-30 16:00:00,4,4,32.71,74.14,11.63,29,84,113
2011-09-30 17:00:00,1,3,34.88,61.37,22.08,13,35,48
2011-09-30 18:00:00,4,1,23.0,39.88,21.99,48,183,231
2011-09-30 19:00:00,4,4,6.0,68.52,19.35,43,159,202
2011-09-30 20:00:00,1,1,7.45,78.95,2.24,49,82,131
2011-09-30 21:00:00,1,4,19.45,97.91,26.73,32,199,231
2011-09-30 22:00:00,1,1,17.19,50.41,3.64,23,162,185
2011-09-30 23:00:00,2,4,23.19,25.16,40.1,6,131,137
2011-10-01 00:00:00,4,1,18.17,99.04,34.57,37,61,98
2011-10-01 01:00:00,1,4,33.02,69.9,17.64,14,62,76
2011-10-01 02:00:00,3,1,21.04,95.72,32.36,49,135,184
2011-10-01 03:00:00,4,4,25.81,28.31,11.65,42,118,160
2011-10-01 04:00:00,3,1,31.89,47.36,13.26,24,75,99
2011-10-01 05:00:00,2,2,9.41,30.71,15.71,16,68,84
2011-10-01 06:00:00,1,3,11.89,86.84,39.85,32,188,220
2011-10-01 07:00:00,3,4,8.22,90.43,10.53,1,93,94
2011-10-01 08:00:00,2,1,9.19,60.1,28.14,38,62,100
2011-10-01 09:00:00,1,2,20.38,34.93,10.02,9,60,69
2011-10-01 10:00:00,3,4,14.64,30.17,14.25,13,98,111
2011-10-01 11:00:00,3,4,17.7,67.05,11.77,11,36,47
2011-10-01 12:00:00,2,4,34.47,60.51,32.25,16,3,19
2011-10-01 13:00:00,1,3,9.7,75.58,26.34,13,55,68
2011-10-01 14:00:00,1,1,21.22,44.42,36.06,9,42,51
2011-10-01 15:00:00,3,1,7.97,52.19,11.0,43,20,63
2011-10-01 16:00:00,3,4,14.55,21.71,0.46,38,57,95
2011-10-01 17:00:00,3,4,20.83,68.81,34.03,39,143,182
2011-10-01 18:00:00,1,4,33.4,53.85,5.74,28,52,80
2011-10-01 19:00:00,2,2,16.74,93.58,12.32,44,17,61
2011-10-01 20:00:00,2,4,6.95,71.34,15.28,5,56,61
2011-10-01 21:00:00,1,3,16.64,51.9,37.34,39,94,133
2011-10-01 22:00:00,4,1,9.37,41.09,31.29,30,165,195
2011-10-01 23:00:00,2,3,11.9,92.42,9.21,36,122,158
2011-10-02 00:00:00,3,4,23.54,21.3,29.89,8,31,39
2011-10-02 01:00:00,4,2,7.02,46.15,35.41,42,111,153
